19.1196;47.5564
19.1199;47.5572
19.1272;47.5644
19.121;47.5606
19.1388;47.5515
19.1397;47.5506
19.171572;47.530692
19.2012;47.5316
19.1948;47.5123
19.1768;47.5116
19.1797;47.5197
19.1849;47.5168
19.1661;47.5277
19.1622;47.5259
19.1722;47.5309
19.1756;47.5322
19.1716;47.5307
19.2002;47.5133
19.2009;47.5129
19.1887;47.5163
19.1888;47.5166
19.1807;47.5276
19.2147;47.5219
19.1741;47.5314
19.1655;47.5202
19.1725;47.5237
19.259249;47.489065
19.283909;47.471607
19.2441;47.4678
19.2326;47.4794
19.2395;47.4973
19.2561;47.479
19.2589;47.4874
19.2388;47.4754
19.2391;47.4825
19.2771;47.4839
19.2334;47.4839
19.2384;47.4842
19.2382;47.4832
19.2416;47.4831
19.252;47.4801
19.2354;47.4841
19.2374;47.4844
19.2633;47.4775
19.2395;47.4841
19.2395;47.4841
19.18718;47.404848
19.1849;47.4418
19.1762;47.4436
19.1716;47.4383
19.1621;47.4405
19.1684;47.4386
19.186;47.4036
19.1745;47.4306
19.2028;47.4275
19.2113;47.4228
19.1673;47.4424
19.2113;47.422
19.1741;47.4362
19.1872;47.4044
19.1868;47.4045
19.1835;47.4366
19.1949;47.4517
19.1679;47.4479
19.175;47.4444
19.1856;47.44
19.127885;47.432683
19.0963;47.4409
19.1135;47.4545
19.1171;47.4401
19.1113;47.4407
19.1014;47.4374
19.1085;47.4411
19.1115;47.4431
19.1231;47.4437
19.1214;47.4405
19.1011;47.4397
19.1016;47.4393
19.1068;47.4407
19.1121;47.4426
19.093;47.4349
19.1239;47.4234
19.1092;47.4366
19.1111;47.4242
19.1194;47.421
19.1087;47.4308
19.0752;47.4341
19.07;47.4227
19.0589;47.4147
19.0521;47.403
19.0658;47.422
19.0649;47.4203
19.096;47.4087
19.0689;47.4269
19.0673;47.4268
19.0689;47.4269
19.0718;47.4307
19.0672;47.4207
19.0698;47.4259
19.0669;47.4196
19.0659;47.4188
19.0701;47.4293
19.0635;47.4215
19.0577;47.4132
19.087;47.4223
19.0845;47.4361
18.994774;47.395889
19.0224;47.441
19.0204;47.4297
19.0278;47.4262
19.001;47.4043
19.0385;47.4297
19.0152;47.4253
19.0141;47.4204
19.0396;47.4277
19.0175;47.4133
19.0377;47.429
19.0385;47.4265
19.0368;47.4328
19.0211;47.4105
19.0158;47.4081
18.9936;47.3954
18.9829;47.3917
19.0234;47.4107
19.0064;47.4048
19.0363;47.4223
19.1563;47.4209
19.1119;47.4108
19.1152;47.3983
19.1134;47.4018
19.1134;47.3901
19.1596;47.3906
19.6819;46.6868
19.6796;46.6872
21.654;48.1066
21.6471;48.0991
19.5428;47.8832
